method,algorithm_seconds,median,lower,upper
S--FB--GVI,2.971521102299448,0.0482452034855924,0.03939402372937756,0.07590071369909301
S--FB--GVI,2.97696060227463,0.08081791389165,0.04940375542232112,0.14165737655278007
S--FB--GVI,2.9824705522623844,0.0620610121758034,0.048507337839370696,0.08445140218078956
S--FB--GVI,2.987970472313464,0.0662712364745061,0.03691661229777024,0.10305553947262637
S--FB--GVI,2.9939580023055896,0.0517563729244159,0.04623330490443886,0.1185079363646281
S--FB--GVI,2.999597041285597,0.0739068234474018,0.0642316664531989,0.08198708329785227
S--FB--GVI,3.0050187312299386,0.0532840064297914,0.046850686806752063,0.07023755506907033
S--FB--GVI,3.0105007511447184,0.0383890444126251,0.03785178006441182,0.061468234834003904
S--FB--GVI,3.015878411126323,0.057585201118016,0.05072320128537618,0.08443628908116234
S--FB--GVI,3.0215429611271247,0.0555615766942025,0.04128462871001942,0.0831820547101074
S--FB--GVI,3.0270429411320947,0.0891051224145087,0.056854189386939355,0.13247072910231167
S--FB--GVI,3.0324991411180235,0.0627437896938261,0.039034251207675605,0.08712518820521488
S--FB--GVI,3.0379247400560416,0.0631143564210532,0.043518606459153356,0.1204701113657762
S--FB--GVI,3.0434103700099517,0.0635162674128366,0.04703830362806794,0.0703580684876897
S--FB--GVI,3.048808408959303,0.0699272651222457,0.05853778143137442,0.08165435869478296
S--FB--GVI,3.054290709027555,0.0651367567677283,0.044498245873731385,0.07924574455018385
S--FB--GVI,3.0597718790522777,0.0655794279543613,0.05412055164847224,0.07430025750610408
S--FB--GVI,3.065220918972045,0.0573478576757509,0.0414551408983072,0.0948598143590231
S--FB--GVI,3.070708078914322,0.0735488380314848,0.0458539554970286,0.09540040596091895
S--FB--GVI,3.076092299015727,0.1086284059300339,0.0653875469301283,0.1327146765252507
S--FB--GVI,3.0814332591253333,0.0693496925787542,0.0532579186182175,0.0787896357147758
S--FB--GVI,3.0868484681122936,0.0608128762665245,0.04941017739298272,0.07378379942364569
S--FB--GVI,3.092219418147579,0.0589679274376067,0.04426632370505664,0.1098995159117066
S--FB--GVI,3.0976141371647827,0.0466367573730934,0.04386248903902294,0.06666745146938519
S--FB--GVI,3.103080697183032,0.0683460653281713,0.05326827481744368,0.15669461431425583
S--FB--GVI,3.1086631070938893,0.0826533160232685,0.0685438930669647,0.10493166807011671
S--FB--GVI,3.1140870870440267,0.0571211403955231,0.050913107030532916,0.09891745366347775
S--FB--GVI,3.119510957156308,0.0567027568079367,0.04472860391533964,0.061940486405711634
S--FB--GVI,3.1249008572194725,0.0642030364829082,0.0484509178877431,0.0765794609149054
S--FB--GVI,3.130284177197609,0.0850212451997407,0.05254030865166038,0.14472662945427714
S--FB--GVI,3.136691706138663,0.0616228597967989,0.041602461730181436,0.11021961213048712
S--FB--GVI,3.1424751061131246,0.0846869275086987,0.06377797716161522,0.13978565029275386
S--FB--GVI,3.1480121960048564,0.0699420692939725,0.0493380106520646,0.1375289371037297
S--FB--GVI,3.1537419860833324,0.0663081677018766,0.054881717198327316,0.07973494624711461
S--FB--GVI,3.15927342599025,0.0468660208101141,0.0433337731581957,0.07695804666815886
S--FB--GVI,3.165014795027673,0.0539271150283013,0.0491802350275065,0.0934978602948007
S--FB--GVI,3.170820775034372,0.0519954870134711,0.0473383316586023,0.142638061241945
S--FB--GVI,3.1767797140055336,0.061091593070202,0.04226793322694952,0.06685425491712635
S--FB--GVI,3.182278674095869,0.063922905908214,0.04517910602967272,0.06991466914770396
S--FB--GVI,3.1932441241224296,0.0496470416806289,0.02781952220731226,0.09355629199236258
S--FB--GVI,3.1986450541880918,0.0681103586808546,0.04950724469724428,0.10795298080452082
S--FB--GVI,3.20405115414178,0.04704913967727,0.0454359739710213,0.055500209563248804
S--FB--GVI,3.2094420941430144,0.0474819435439002,0.04275294584386128,0.06736895850945072
S--FB--GVI,3.2150678941397928,0.0615376291731024,0.04450395520630074,0.09874200901248853
S--FB--GVI,3.220528414123692,0.068948498380351,0.05445266639023028,0.11560432307789764
S--FB--GVI,3.226003053074237,0.0786654625858602,0.07189048376840214,0.09978725422665202
S--FB--GVI,3.2315282431663945,0.0614673816393036,0.0467516285465137,0.10799559530688038
S--FB--GVI,3.2370106431772,0.0890550565982692,0.0854770400812668,0.1140666250663116
S--FB--GVI,3.2424844832275994,0.0671749099162752,0.05486661262098374,0.12000166533468928
S--FB--GVI,3.248017343285028,0.0947200208706249,0.08849357825702668,0.14418329974558614
S--FB--GVI,3.253468163311481,0.0649696622747484,0.03690802989938496,0.12454723080744536
S--FB--GVI,3.258915393205825,0.0758253046485322,0.05219922485794082,0.12940116426354953
S--FB--GVI,3.2642696022521704,0.0833359248712071,0.05213504241623068,0.10836427336770099
S--FB--GVI,3.2697534921462648,0.0698965672882394,0.04868729454464066,0.08654276206874552
S--FB--GVI,3.2751604811637662,0.0615865246528102,0.05902287750943172,0.11578913388624128
S--FB--GVI,3.2806303211255,0.0620956259181184,0.05566079319914926,0.0707506502942351
S--FB--GVI,3.286240761110093,0.0638215257505407,0.04280832689157982,0.06682491060928722
S--FB--GVI,3.2916716810432263,0.0542015546127174,0.04969250998660184,0.10866681399686792
S--FB--GVI,3.297065081133041,0.0479401662487219,0.03441723130588336,0.08857424786710334
S--FB--GVI,3.3024682011455297,0.0421944777999101,0.03939252209842716,0.08217403036228174
S--FB--GVI,3.306747231108602,0.0623829649331781,0.04104099911094176,0.09343697350096532
S--FB--GVI,3.311132591101341,0.0717770981661374,0.043887139003604136,0.09023522268414579
S--FB--GVI,3.3156210511224344,0.0579908614224677,0.05040241714120838,0.0704901919531181
S--FB--GVI,3.3212353811832145,0.0606826884702798,0.040503532018513484,0.11674930955473706
S--FB--GVI,3.326719921315089,0.0707341800056156,0.058797912675333845,0.10648063324240409
S--FB--GVI,3.332145461346954,0.0843308726319804,0.061307394428936846,0.09669015359380345
S--FB--GVI,3.3375764514203183,0.0488306067500587,0.03842501745788518,0.06772319656222403
S--FB--GVI,3.3429945114185102,0.05787925942073,0.03960264885995734,0.11588388361827237
S--FB--GVI,3.347465811355505,0.0750419192049065,0.03980236237497644,0.10456194699179375
S--FB--GVI,3.351926591421943,0.0448509967114887,0.037040811431467036,0.12305622936847836
S--FB--GVI,3.3563486714847386,0.0720678907453447,0.05369429476851048,0.11401354397878832
