method,iteration,dispersion,median_distance,seeds
S--FB--GVI,85,0.13525179524789102,0.4997836824905213,30
S--FB--GVI,86,0.13779631529244488,0.47771506522209795,30
S--FB--GVI,87,0.1320973346396271,0.4790018350636338,30
S--FB--GVI,88,0.12790748196091395,0.48906473949092955,30
S--FB--GVI,89,0.11495703583127187,0.5035999903010361,30
S--FB--GVI,90,0.11277450092398912,0.4723804064628818,30
S--FB--GVI,91,0.106416941445679,0.48303702270836224,30
S--FB--GVI,92,0.09317595822036365,0.4457491847938284,30
S--FB--GVI,93,0.10096771883969596,0.46160944799874437,30
S--FB--GVI,94,0.12949709873114237,0.4616165029767026,30
S--FB--GVI,95,0.12737751266627884,0.4606840504425385,30
S--FB--GVI,96,0.1029235001384885,0.44564045922669626,30
S--FB--GVI,97,0.10003580207476137,0.45088758774388565,30
S--FB--GVI,98,0.09386568875305314,0.4598789055309762,30
S--FB--GVI,99,0.09768642270421886,0.4323414559611203,30
S--FB--GVI,100,0.10718222463820173,0.46171534960716454,30
S--FB--GVI,101,0.09427836484492802,0.4687573752981167,30
S--FB--GVI,102,0.09000321812214768,0.44639177295206967,30
S--FB--GVI,103,0.11383840130567058,0.4261758804305747,30
S--FB--GVI,104,0.12232590013705244,0.3831224578066525,30
S--FB--GVI,105,0.10710029847592205,0.4122509273656222,30
S--FB--GVI,106,0.11834600755069004,0.43368359200309486,30
S--FB--GVI,107,0.13232407621797704,0.3749034477023291,30
S--FB--GVI,108,0.12241281980204197,0.4201678393333142,30
S--FB--GVI,109,0.10960606864968289,0.40694784000853657,30
S--FB--GVI,110,0.11037527691419137,0.3891633440817085,30
S--FB--GVI,111,0.09249169787070698,0.3963327270371711,30
S--FB--GVI,112,0.09548830429282305,0.3887404894479297,30
S--FB--GVI,113,0.08749775635307332,0.37700870359294203,30
S--FB--GVI,114,0.11225059828726537,0.3922465415059434,30
S--FB--GVI,115,0.10663902401137243,0.3923398368506675,30
S--FB--GVI,116,0.11896526909320367,0.3784480770907333,30
S--FB--GVI,117,0.11986565284989484,0.4118907598844835,30
S--FB--GVI,118,0.10893912539257128,0.39335745945805667,30
S--FB--GVI,119,0.09301005438905334,0.4037532453660708,30
S--FB--GVI,120,0.08732873683307818,0.41098037392952314,30
S--FB--GVI,121,0.09910947140566019,0.40686353585029106,30
S--FB--GVI,122,0.1029652682225994,0.3891612754028262,30
S--FB--GVI,123,0.10979999747080423,0.4076579004973706,30
S--FB--GVI,124,0.11108494646395747,0.4246080423302463,30
S--FB--GVI,125,0.1249852088265592,0.4160744751261295,30
S--FB--GVI,126,0.12864546380705683,0.42310096709857925,30
S--FB--GVI,127,0.11012342514450815,0.4387951824298838,30
S--FB--GVI,128,0.11868824301486304,0.4477674559711917,30
S--FB--GVI,129,0.12609648045354102,0.44658041152028294,30
S--FB--GVI,130,0.13299522390861776,0.44683121043168983,30
S--FB--GVI,131,0.13338144734777288,0.4245261015992547,30
S--FB--GVI,132,0.11246148545089003,0.41245048720407046,30
S--FB--GVI,133,0.10136941301580969,0.41018618294002424,30
S--FB--GVI,134,0.09287544926208555,0.383748915205155,30
S--FB--GVI,135,0.09928132620218318,0.3752678634718941,30
S--FB--GVI,136,0.108980909275304,0.3849449117678321,30
S--FB--GVI,137,0.0979961357093791,0.4014683047059673,30
S--FB--GVI,138,0.08243547503306563,0.3909549839862577,30
S--FB--GVI,139,0.09898382746049177,0.3979082266406275,30
S--FB--GVI,140,0.10824880587927123,0.37490118621655444,30
S--FB--GVI,141,0.11445069966498424,0.3541443811315079,30
S--FB--GVI,142,0.11585904826089774,0.35133555410584705,30
S--FB--GVI,143,0.10798681620809825,0.3648460092317788,30
S--FB--GVI,144,0.10883213259197244,0.42185443921230353,30
S--FB--GVI,145,0.11929610732407014,0.4025608836809262,30
S--FB--GVI,146,0.10708236995235647,0.40975627765597517,30
S--FB--GVI,147,0.10637837534963909,0.4072750169997973,30
S--FB--GVI,148,0.128320285744399,0.4243177810506157,30
S--FB--GVI,149,0.13674801131752526,0.3972114805581019,30
S--FB--GVI,150,0.12958862399162224,0.4285100541268052,30
S--FB--GVI,151,0.10856342791861917,0.4242509998305261,30
S--FB--GVI,152,0.13549151427439216,0.40087812185515015,30
S--FB--GVI,153,0.13394937315052582,0.40624458568400784,30
S--FB--GVI,154,0.13188109701464978,0.41843065862595225,30
S--FB--GVI,155,0.11210513060579017,0.38739869207123606,30
S--FB--GVI,156,0.12327895767476446,0.41528665946816323,30
S--FB--GVI,157,0.09601715190746271,0.4236770143999087,30
S--FB--GVI,158,0.09727626774209706,0.41698444999020823,30
S--FB--GVI,159,0.10409050500936881,0.4151796247737151,30
S--FB--GVI,160,0.09941081999173441,0.40009804161996276,30
S--FB--GVI,161,0.11013530185251616,0.3798396538961236,30
S--FB--GVI,162,0.10633882749726878,0.39986616385352464,30
S--FB--GVI,163,0.12726122196952905,0.388284580275884,30
S--FB--GVI,164,0.11303401664950048,0.41086786673348574,30
S--FB--GVI,165,0.13248837529863067,0.41629887300941615,30
S--FB--GVI,166,0.12430217646381073,0.42089995600935376,30
S--FB--GVI,167,0.12068468917582012,0.43170638116454585,30
S--FB--GVI,168,0.12615204723322423,0.4235826755263574,30
S--FB--GVI,169,0.1320254245272345,0.4209615488914342,30
S--FB--GVI,170,0.14939961828971823,0.43906091176720724,30
S--FB--GVI,171,0.13981540128463568,0.4031588830231096,30
S--FB--GVI,172,0.12794597605934033,0.37264796343433615,30
S--FB--GVI,173,0.14045282120763175,0.3934946147424318,30
S--FB--GVI,174,0.15154412307410325,0.3541324597299299,30
S--FB--GVI,175,0.12375568445988823,0.3797065327282768,30
S--FB--GVI,176,0.1184731053149379,0.3890375008824691,30
S--FB--GVI,177,0.10506617340174389,0.3792177980098286,30
S--FB--GVI,178,0.10263315475830019,0.3682076388069136,30
S--FB--GVI,179,0.11480403089771729,0.37045693700999627,30
S--FB--GVI,180,0.11128376336101513,0.3812672237760045,30
S--FB--GVI,181,0.13296217634728477,0.38396822013058535,30
S--FB--GVI,182,0.12621545289700686,0.36533710177753986,30
S--FB--GVI,183,0.12601282962192972,0.40500683636907675,30
S--FB--GVI,184,0.11479455925552444,0.3772455650330717,30
S--FB--GVI,185,0.08306463366129929,0.35517462995022087,30
S--FB--GVI,186,0.08895496090911606,0.3852627056154668,30
S--FB--GVI,187,0.08401690649277366,0.3998562209912922,30
S--FB--GVI,188,0.09847897896101479,0.3978699607424947,30
S--FB--GVI,189,0.09168628923983041,0.3948596128765589,30
S--FB--GVI,190,0.09938817075642808,0.3874371334779616,30
S--FB--GVI,191,0.10967904886244473,0.3960992807719752,30
S--FB--GVI,192,0.1177306269032255,0.3944135570657051,30
S--FB--GVI,193,0.10165108573565317,0.4059106637335562,30
S--FB--GVI,194,0.0985533470898572,0.4090805488745053,30
S--FB--GVI,195,0.11184238798605749,0.39731696041630254,30
S--FB--GVI,196,0.10987006781180195,0.396616865248951,30
S--FB--GVI,197,0.11064237272682417,0.3910059054544887,30
S--FB--GVI,198,0.12341092835885455,0.4064803948574175,30
S--FB--GVI,199,0.10980722463299691,0.4164897494225632,30
S--FB--GVI,200,0.11500916348810777,0.3954194815050823,30
S--FB--GVI,201,0.12781481164811134,0.40677660500345325,30
S--FB--GVI,202,0.1327498148473074,0.3875502063159705,30
S--FB--GVI,203,0.10391355712762537,0.42834800001231327,30
S--FB--GVI,204,0.09553599628152304,0.41351205330783986,30
S--FB--GVI,205,0.1025925482485644,0.42812088535909176,30
S--FB--GVI,206,0.11124670943699867,0.41293560449646194,30
S--FB--GVI,207,0.10628512613314596,0.4220957005494629,30
S--FB--GVI,208,0.13807542431461417,0.4037513783142933,30
S--FB--GVI,209,0.12832552341610032,0.388548464939112,30
S--FB--GVI,210,0.14828215329567815,0.3837561447551267,30
S--FB--GVI,211,0.1346877100128207,0.38778370084689673,30
S--FB--GVI,212,0.11170005639525236,0.39798933558609406,30
S--FB--GVI,213,0.09341926164845811,0.3935081998677096,30
S--FB--GVI,214,0.11077037467656563,0.37140764608652743,30
S--FB--GVI,215,0.11890786020995804,0.3982167564297786,30
S--FB--GVI,216,0.11503559248629024,0.3788490802639902,30
S--FB--GVI,217,0.10585806430135118,0.3859461327153355,30
S--FB--GVI,218,0.1314085594365482,0.3954058609314244,30
S--FB--GVI,219,0.12944106635821942,0.4248949389922636,30
S--FB--GVI,220,0.12254684101066605,0.4261014904938145,30
S--FB--GVI,221,0.1074569890157393,0.4169144219704184,30
S--FB--GVI,222,0.1374251399565183,0.3919094705517667,30
S--FB--GVI,223,0.13321836558420969,0.34676003615895523,30
S--FB--GVI,224,0.15871803934515316,0.375921820898523,30
S--FB--GVI,225,0.157051843032498,0.3820923390604555,30
S--FB--GVI,226,0.14766980118832157,0.39415399377696647,30
S--FB--GVI,227,0.11960106176900029,0.3854954961587592,30
S--FB--GVI,228,0.15439262172161647,0.35785778883494457,30
S--FB--GVI,229,0.1220102236490348,0.36000117730561554,30
S--FB--GVI,230,0.12623313107108006,0.4040194739643029,30
S--FB--GVI,231,0.13510369609078438,0.4137401347580789,30
S--FB--GVI,232,0.1284218811915417,0.3728882124702016,30
S--FB--GVI,233,0.12405129904930813,0.3851150629999647,30
S--FB--GVI,234,0.13091711665288785,0.36302133953139126,30
S--FB--GVI,235,0.13858248977177245,0.3502109125167958,30
S--FB--GVI,236,0.11401061968382231,0.3773356488878069,30
S--FB--GVI,237,0.10643917933586915,0.4026478573057797,30
S--FB--GVI,238,0.11627745061233262,0.37757490751499045,30
S--FB--GVI,239,0.11078194329856872,0.35629141008288767,30
S--FB--GVI,240,0.11788199348033923,0.3529177972430403,30
S--FB--GVI,241,0.08989707043660715,0.41894857318802525,30
S--FB--GVI,242,0.13008451885054187,0.3889190046088861,30
S--FB--GVI,243,0.1265799606026084,0.3858699624141747,30
S--FB--GVI,244,0.11489972238117395,0.40797286496291224,30
S--FB--GVI,245,0.13068466772221288,0.4059341184154023,30
S--FB--GVI,246,0.13216264598432462,0.411974618139052,30
S--FB--GVI,247,0.11582356352552813,0.4516054873432029,30
S--FB--GVI,248,0.1259856496535108,0.43028878708213014,30
S--FB--GVI,249,0.11614910627878355,0.39502320559948123,30
S--FB--GVI,250,0.11101010660150787,0.4469722645842237,30
S--FB--GVI,251,0.10368217583995659,0.41462785402614033,30
S--FB--GVI,252,0.12556690004454626,0.41812404609851783,30
S--FB--GVI,253,0.09777281341541681,0.41835979187079714,30
S--FB--GVI,254,0.11020490001066291,0.4189395971938129,30
S--FB--GVI,255,0.09172040996060925,0.42046338573057196,30
S--FB--GVI,256,0.07800059339669944,0.3957315501885711,30
S--FB--GVI,257,0.09701960705968214,0.4071119514838642,30
S--FB--GVI,258,0.10718574234689889,0.38806677242254056,30
S--FB--GVI,259,0.12486812083598176,0.37911430249194744,30
S--FB--GVI,260,0.12513369476082326,0.3827778291695453,30
S--FB--GVI,261,0.1409313091648083,0.41159397254872154,30
S--FB--GVI,262,0.14773473157616748,0.38079993785247884,30
S--FB--GVI,263,0.14838287064919195,0.3942900865308939,30
S--FB--GVI,264,0.14046771624602508,0.40473620890536266,30
S--FB--GVI,265,0.13972412175468826,0.41919953098809437,30
S--FB--GVI,266,0.12284984297644991,0.39382660569397143,30
S--FB--GVI,267,0.12577382111913754,0.3835967834683349,30
S--FB--GVI,268,0.10890228459363831,0.39819761396297043,30
S--FB--GVI,269,0.09395341378654545,0.4342605275729581,30
S--FB--GVI,270,0.09889312003089379,0.39148549874520255,30
S--FB--GVI,271,0.08930018583776704,0.4075820562713718,30
S--FB--GVI,272,0.1310629854478193,0.40772638771662545,30
S--FB--GVI,273,0.1176982121574957,0.38504284711455117,30
S--FB--GVI,274,0.11894055515050565,0.3811936915620759,30
S--FB--GVI,275,0.12272707214101886,0.37624976918237496,30
S--FB--GVI,276,0.1493511638043954,0.3813480536727805,30
S--FB--GVI,277,0.14815098566604332,0.3762893614745088,30
S--FB--GVI,278,0.1310874572755969,0.39491140574586614,30
S--FB--GVI,279,0.1489457535909674,0.4611888202623488,30
S--FB--GVI,280,0.17074153733523945,0.42091007043598605,30
S--FB--GVI,281,0.1645380364169806,0.41587718292525705,30
S--FB--GVI,282,0.1660613453632087,0.3681513614045445,30
S--FB--GVI,283,0.14619039854016685,0.4059416464384862,30
S--FB--GVI,284,0.1315138183058748,0.3921600731212742,30
S--FB--GVI,285,0.11917945818629666,0.38293910984300294,30
S--FB--GVI,286,0.11890109316881825,0.3791734090724318,30
S--FB--GVI,287,0.11676370997608912,0.3643578251742561,30
S--FB--GVI,288,0.13486747108652788,0.3721521602466819,30
S--FB--GVI,289,0.14200493150487645,0.36791213575808035,30
S--FB--GVI,290,0.1339086820393841,0.41375796571758905,30
S--FB--GVI,291,0.1330137002134048,0.4063452108921673,30
S--FB--GVI,292,0.11617038133235263,0.41850035935721,30
S--FB--GVI,293,0.1068153401563795,0.413303068803893,30
S--FB--GVI,294,0.1088909970091144,0.38580314683721534,30
S--FB--GVI,295,0.13280605265061585,0.414537431361216,30
S--FB--GVI,296,0.14061015926190573,0.415883261528954,30
S--FB--GVI,297,0.1372850844061894,0.4130970601151758,30
S--FB--GVI,298,0.15222963358621242,0.375976105074013,30
S--FB--GVI,299,0.16193384197345664,0.37365078672801477,30
S--FB--GVI,300,0.13785536102413162,0.39664774458601615,30
